text,language
Konsep YPAB sendiri lebih unversal karena melibatkan lebih plural anak-anak muda berusia 20�30 tahun dengan berbagai latar belakang pendidikan dan profesional.,Indonesian
Nomor 37 Tahun 2008 tentang Ombudsman Republik Indonesia yang disahkan dalam Rapat Paripurna DPR RI pada tanggal 9 September 2008.,Indonesian
"Kali ini argumen Lenin berhasil meyakinkan kamerad-kameradnya, dengan sepuluh suara mendukung dan dua menentang.",Indonesian
Tidak jelas apakah nas-nas kecil ini hanya sekadar kebetulan atau justru bukti tentang ketergantungan Lukas pada Matius.,Indonesian
Yamal LNG telah memesan 15 kapal tanker LNG/pemecah es untuk mengekspor gasnya.,Indonesian
Sintaksis bukan sahaja mengkaji proses pembinaan ayat tetapi juga hukum-hukum yang menentukan bagaimana perkataan disusun dalam ayat.,Indonesian
Kutipan tersebut juga meraih ketenaran di luar Star Trek.,Indonesian
"Area panas dan lembap di pantai Pasifik Kolombiat,yang paling banyak memiliki curah hujan.",Indonesian
Tujuan acara ini adalah untuk membentuk boy band dengan berbagai bintang-bintang pop yang sukses dari masa lalu.,Indonesian
Komune ini memiliki penduduk sebesar 519 jiwa.,Indonesian
"Cedera yang paling sering ditemukan di kelompok ini adalah karena jatuh dan mengangkat beban, yang mempengaruhi bagian tubuh bawah, pergelangan tangan atau tangan dan punggung.",Indonesian
"Maka baginda pun hadir di atas singgasana takhta kerajaan dihadapi oleh sekalian menteri, hulubalang, sida-sida bentara, rakyat bala, hina dina hendak melihat temasya itu.",Indonesian
"Operator VSAT Dial Away terbaik se Asia Tenggara, Penghargaan oleh Gilat Satellite Co, untuk Telkom Kalimantan, 2003.",Indonesian
"Dan pada tahun 2002, Arto diangkat menjadi Creative Director di Chuo Senko, sebuah biro iklan dari Jepang dan bertanggung jawab dalam sejumlah klien penting seperti Honda, BCA, Ajinomoto dan Masako.",Indonesian
Penduduknya disebut sebagai Voisenonnais.,Indonesian
"Sebaliknya, pesawat-pesawat tempur Sekutu memiliki desain yang kukuh dan dapat melindungi penerbangnya.",Indonesian
"Selain itu, David merupakan siklon tropis Republik Dominika yang paling mematikan sejak badai Padre Ru�z September 1834, yang menewaskan lebih dari 200 orang dan badai terkuat yang menghantam Dominika pada abad ke-20.",Indonesian
"Meskipun begitu, ada pula batasan-batasan tertentu lainnya terhadap perangkat lunak ini.",Indonesian
"Dalam tanah kebanggaan pulau, Muslim dilafalkan oleh Ibnu Abbad, Emir Sicily terakhir.",Indonesian
Keduanya menghilang dan yang tersisa hanyalah bangku taman tersebut.,Indonesian
"Makam kuno Sayyid Datuk Abdurahim Bauzir di Kelurahan Lateng, Banyuwangi, Jawa Timur. merupakan tempat yang paling banyak dituju oleh sebagian umat muslim Banyuwangi, Jawa Timur dan Bali.",Indonesian
"Namanya juga terjadi sebagai Atheas, Ateia, Ataias, dan Ateus.",Indonesian
Asteroid nomor 2837 juga dinamai sesuai namanya sebagai penghargaan oleh International Astronomical Union terhadap jasa-jasanya di bidang astronomi.,Indonesian
Poskesdes diperuntukan bagi pelayanan kesehatan ibu hamil dan balita.,Indonesian
"Secara geografis Ngrowo terletak pada 7�38'28""S 111�31'47""E dan berbatasan langsung dengan kelurahan Taman di sebelah barat dan kelurahan Pandean di sebelah selatan.",Indonesian
Nama ilmiah spesies ini pertama kali diterbitkan pada tahun 1874 oleh Schmidt.,Indonesian
"Pemisahan ini disebut struktur halus, dan merupakan salah satu bukti eksperimental pertama spin elektron.",Indonesian
"Montanaro pada tahun 2004, memiliki penduduk sebesar 5.326 jiwa.",Indonesian
"Lurah Bambu Apus dan pada awal tahun 2018 Subur, S.Sos ditetapkan menjadi Lurah Bambu Apus secara definitif.",Indonesian
"Stadion Universitas Phoenix Stadium, tetapi ini adalah yang pertama di dunia yang dibagi menjadi tiga bagian sebelum ditarik kembali.",Indonesian
Film ini meraup penghasilan S$1.06 juta pada hari itu.,Indonesian
Soo-jung mengetuk pemimpin geng keluar saat berusaha menyelamatkan 2 orang.,Indonesian
Jumlah kasus yang dikonfirmasi laboratorium naik menjadi 45 kasus di Tiongkok.,Indonesian
Sebelumnya pernah menjabat menjabat sebagai Agency Manager di Commonwealth Life Insurance sejak tahun 2012.,Indonesian
Alasannya adalah provinsi pemberontak Gambulu pada tahun 664 bertindak melawan orang Asyur.,Indonesian
"Pada 1988, ia memiliki peran kecil yang tidak terakreditasi dalam film petualangan sci-fi, Mac and Me.",Indonesian
"Dengan kata lain, ego sebagai eksekutif pribadi berusaha memenuhi kebutuhan id sekaligus memenuhi kebutuhan moral dan kebutuhan berkembang-mencapai-mencapai kesempurnaan dari superego.",Indonesian
GFriend dipuji karena profesionalisme mereka.,Indonesian
Malcolm Gregory O'Connell ( ) adalah seorang perenang putra Britania Raya.,Indonesian
"Dua lagu diproduksi dan disusun oleh Noize Bank di album ini, ""Go"" dan ""It's You"", dengan lirik yang ditulis oleh Zhou Mi.",Indonesian
"Ternyata dewa pemusnah Goburiki belum mati, melainkan masih hidup dan hanya terluka akibat serangan sebelumnya.",Indonesian
"Selain itu, Direktur Pelaksana mendapat tunjangan sebesar US$83.760 dan tunjangan hiburan tambahan.",Indonesian
"Pada bulan Oktober, mereka bermain solo pertama mereka secara langsung Pada Natal, kompilasi 5-lagu Yougenkyou dengan lagu ""Okuribi"" dirilis.",Indonesian
"Amalia Rahayu Irdam yang akrab dipanggil Lia ( ) adalah seorang karyawati, dan merupakan Puteri Indonesia Bengkulu 2013.",Indonesian
"Mar'atus adalah genus laba-laba asli dari Australia, juga dikenal sebagai laba-laba merak.",Indonesian
"Selama kurun waktu enam setengah dasawarsa, Namun sayang akhir-akhir ini mengalami penurunan baik sarana-prasarana pendidikan maupun manajemen sekolah sehingga menghambat proses belajar mengajar, padahal dana sekolah mencapai 2 Milyar lebih.",Indonesian
Namun lagu kebangsaan itu dimainkan untuk menghormati keluarga kerajaan Inggris yang saat itu memasuki stadion.,Indonesian
"Huruf hitam yang padat dan bertekstur kaya pertama kali muncul sekitar abad ke-13 dan menjadi sangat populer, khususnya pada penghujung Abad Pertengahan.",Indonesian
"�Atur waktu tanam agar saat terjadi puncak kerapatan populasi dan intensitas tungro, tanaman telah berumur lebih dari 45 hari setelah tanam.",Indonesian
Singkatnya pelaksanaan operasi ini dikarenakan Mission (Tugas) yang dibebankan kepada Pasukan KKO-AL telah dapat tercapai dimana kegiatan gerombolan di sekitar Gunung Pangrango dapat ditekan dan dinetralisir.,Indonesian
"Utsmaniyah mengamalkan toleransi beragama, dan agama Kristen tidak dilarang.",Indonesian
"Pilihan bahan ramuan mungkin terbatas, tapi tidak berarti bahwa porsi makanan menjadi lebih sedikit.",Indonesian
"Setelah pekan raya selesai, lokasi Expo '75 dikelola sebagai taman pemerintah pusat dengan nama Taman Ocean Expo sejak Agustus 1976, dan akuarium kembali dibuka untuk umum sejak 8 Agustus 1979.",Indonesian
"Selain itu, harga gas yang cukup murah menjadikan proyek nuklir ini menjadi hambatan bagi proyek nuklir.",Indonesian
"Lebih dalam lagi, bagian mantel di bawah astenosfer sifatnya menjadi lebih kaku lagi.",Indonesian
"Majalah itu mengupas pengetahuan umum, agama, dan sejarah.",Indonesian
Setelah berhari-hari mengarungi lautan mereka tiba di Lambogan yang sekarang disebut Inobonto.,Indonesian
Proses kolektivisasi selesai dilakukan pada tahun 1950an; gaya hidup dan bahasa Rusia dipaksakan pada orang-orang Ket.,Indonesian
Fraksi berfungsi sebagai wadah berhimpun anggota DPRD.,Indonesian
Kabupaten Ponorogo - Jalan MT.,Indonesian
"Akses ke kota dan bandara yang cukup mudah, membuat kawasan ini dilirik banyak pengembang perumahan.",Indonesian
Penggemar Spurs telah lama menyatakan 14 April sebagai hari St. Hotspur untuk menghormati kemenangan 3�1 Spurs atas Arsenal di semifinal Piala FA 1991.,Indonesian
"Akibat bencana banjir, diperkirakan 50 orang meninggal dunia dan 150 ribu penduduk kehilangan tempat tinggal.",Indonesian
Susunan nomor urut ini dimulai dengan 1 digit hingga 4 digit angka.,Indonesian
"Namun antara seorang laki-laki dengan perempuan yang bermerga sama, mereka disebut erturang, sehingga dilarang melakukan perkawinan, kecuali pada merga Sembiring (Sembiring Kembaren).",Indonesian
LRZ dan IBM memperhitungkan penghematan energi sampai 40 persen dibanding sistem konvensional.,Indonesian
"Karena itu, sejumlah anggota keluarga memakai ""de"" atau ""von"" Rothschild untuk mengakui gelar bangsawan tersebut.",Indonesian
"Jadi, tidak ada keraguan bahwa dia adalah pacar yang memproklamirkan diri bagi Sonic.",Indonesian
Pasukan An-Nasir Yusuf jauh lebih besar dan memiliki persenjataan yang lebih baik daripada pasukan Mesir.,Indonesian
Monteiro juga memindahkan markas besarnya dari Sanga Sanga ke Samarinda dan menugaskan Letnan Hoogendorn untuk menghancurkan pipa minyak di sepanjang aliran Dondang.,Indonesian
"Padahal engkau adalah manusia, bukanlah Allah, walau hatimu menempatkan diri sama dengan Allah.""",Indonesian
Lalu Teuku Syik Abah Krueng meminta pada harimau-harimau tersebut untuk jangan lagi mengganggu masyarakat Teunom dan harimau-harimau tersebut ditempatkan diKrueng Bakong/di Gua Krueng Bakong dan harimau itu juga diberi tanda ditelinganya putih.,Indonesian
"Seperti dijelaskan dalam buku yang ditulis Deborah Curtis Touching from a Distance, Curtis tinggal di rumah orang tuanya pada saat itu dan berusaha berbicara kepada istrinya untuk tinggal bersamanya pada tanggal 17 Mei 1980, namun gagal.",Indonesian
Beberapa teks Yunani Kuno dari Kitab Daniel telah ditemukan kembali baru-baru ini dan sekarang sedang berlangsung pekerjaan rekonstruksi bentuk asli dari kitab tersebut.,Indonesian
Nama aslinya (ataressenya) yang jarang disebutkan ialah Nowe.,Indonesian
Selanjutnya tahapan finishing dengan cara melilit jalur-jalur benang dengan satu kali lilitan.,Indonesian
"Dalam psikologi komunikasi, psikologi berusaha melacak alasan mengapa suatu sumber komunikasi mampu memengaruhi orang lain dan mengapa sumber komunikasi lainnya tidak.",Indonesian
Penculikan itu berlangsung ketika Asimah tengah berada pada proses perceraian.,Indonesian
Keunikan dari Klenteng Hok Yoe Kiong yang tidak ditemukan pada klenteng lain adalah adanya setumpuk tanah setinggi sekitar 1 meter pada salah satu ruangan altar.,Indonesian
"Menurut sensus tahun 2002, desa tersebut berpenduduk 40 orang.",Indonesian
Dalam program ini tidak ada kebangsaan mana pun yang jumlahnya melebihi 15% dari seluruh kelas.,Indonesian
Ada dualisme terhadap sikap Amirmachmud pada titik ini.,Indonesian
Amerika berjangka 83 menit yang dirilis pada 1920.,Indonesian
Ini mungkin juga dipotong menjadi bentuk dekoratif lainnya dengan pemotong kue.,Indonesian
"Selain itu, dia juga dihukum karena terlibat kasus pembunuhan.",Indonesian
"Tersebar luas di dunia mencakup benua Eropa, Asia hingga Australia.",Indonesian
"Hingga tahun 1979, bagasi bersisi lembut berbahan baku Cordura berhasil menguasai 40% pangsa pasar bagasi.",Indonesian
"Bantahan dari �orang dalam� itu jelas sekali terpampang di depan meja penerima tamu dengan tulisan besar-besar, �Apabila ada orang yang mengatakan bahwa ini adalah pondok tiban (pondok muncul dengan sendirinya), dibangun oleh jin dsb., itu tidak benar.",Indonesian
"Dev dan Sona gagal untuk bergerak dalam hubungan mereka, dan Ishwari saat melihat kondisi Dev yang menyakitkan akhirnya menyetujui pernikahan mereka.",Indonesian
"Koprodi S1 Ilmu dan Teknologi Lingkungan: Dr. Eko Prasetyo K, ST, DEA.",Indonesian
Percetakan Kanisius berkonsep one stop printing yang dapat mengerjakan semua tahapan pekerjaan cetak dari pracetak sampai paskacetak.,Indonesian
"Diyakini penyebabnya adalah salah satu episode Pok�mon yaitu, ""Denn? Senshi Porygon"", (versi romaji: ""Electric Soldier Porygon"", season 1, episode 38).",Indonesian
"Berdasarkan Surat Keputusan Mendikbud RI Nomor: 0498/0/1990 tanggal 8 Agustus 1990, pengintegrasian dua Sekolah Tinggi tersebut menjadi Universitas Muhammadiyah Gresik.",Indonesian
Akhirnya putri Rantan Sari bertekad melakukan ritual topo kungkum (bertapa sambil berendam air) di sungai Brancah.,Indonesian
Total jumlah centenarian di dunia tetap tidak diketahui.,Indonesian
"Menurut kuasa hukum Emon, ia melakukan tindakan sodomi karena pernah menjadi korban sodomi yang dilakukan oleh orang lain.",Indonesian
"Dalam zona ini, peserta dibagi dalam empat grup.",Indonesian
Normalisasi Waduk Pluit menandai perbaikan sistem pengendalian banjir di Jakarta.,Indonesian
"Fon cetak ini masih disimpan oleh Percetakan Bali yang dimiliki oleh Pemerintahan Daerah Tingkat I Bali, namun percetakan massal aksara Bali kini mengandalkan fon komputer yang pembuatannya diprakarsai oleh I Made Suatjana pada 1980-an.",Indonesian
"Dalam setiap ayat dalam surah ini, selalu terdapat lafaz Jalallah (lafaz ALLAH).",Indonesian
"Pada tahun 1900, Beck mengatur tur Houdini di Eropa.",Indonesian
Terdapat bukti setidaknya terjadi dua migrasi terpisah.,Indonesian
Untuk itu perpustakaan juga akan melayani delivery bahan pustaka antar perpustakaan.,Indonesian
Panel instrumen pesawat ruang angkasa disusun kembali untuk memberikan pola pemindaian mata yang lebih baik.,Indonesian
Membacakan paritta untuk orang yang meninggal dunia dan melakukan kunjungan ke Panti Asuhan merupakan kegiatan pelayanan sosial yang kerap dilakukan.,Indonesian
"Melihat besarnya pengaruh Priestley, namun, hanya sedikit cendekiawan yang mengikuti ajarannya.",Indonesian
"Bunga manjemuk, berbentuk bintang, kelopak berbulu, yang bertajuk 5 dan benang sari 5, bentuk runcing, panjang 5 mm, warna hijau muda, panjang tangkai kira-kira 1 mm dan kepala sari panjangnya 6 mm bentuk jarum, berwarna kuning.",Indonesian
Untuk setiap 100 wanita usia 18 tahun ke atas ada 109 pria.,Indonesian
", dan menganggap zaman hidup mereka sebagai zaman akhir menjelang kiamat.
14429	Dan mengangkat nama Potret di bidang hiburan tanah air.
14430	Dan mengenai penggunaan Misa 1962 sebagai Forma extraordinaria dari Liturgi Misa, saya ingin menarik perhatian kepada fakta bahwa Misa ini tidak pernah dibatalkan secara yuridis dan, konsekuensinya, selalu diijinkan.
14431	Dan mengesampingkan Taiwan dengan alasan-alasan politis tidak membuat keadaan lebih baik.
14432	 dan menggambarkan dia sebagai anak yang ""kaku dan bodoh"".",Indonesian
"Saat dipegang, sidik jari pada jamur itu berwarna merah, tetapi perlahan-lahan berubah menjadi hitam.",Indonesian
"Sementara itu, istilah """,Indonesian
"Shodan kini memberikan 10 hasil pencarian untuk pengguna tanpa akun, 50 untuk pengguna berakun, dan semuanya untuk pengguna yang membayar.",Indonesian
"Sistem terbang dapat Melintasi halangan geografis dengan lebih cepat, dapat mengakses pulau dan tempat tertentu dan menampilkan pemandangan dari atas.",Indonesian
Hubungan minoritas dengan otoritas Polandia secara umum adalah buruk dan banyak dari mereka yang menyambut dan mendukung kedatangan pasukan Tentara Merah sebagai pemberi kebebasan.,Indonesian
Drygalski adalah orang pertama yang memakai sebuah balon gas di Antarktika.,Indonesian
"Menurut abangnya, Iklil al-Milal, Tajul sering diancam oleh tahanan lainnya dan dibiarkan oleh sipir penjara.",Indonesian
Komunitas Negara-negara Berbahasa Portugis adalah sebuah organisasi yang beranggotakan negara-negara yang berbahasa resmi Portuges.,Indonesian
Tiap sel terdiri dari 2 sel setengah yang terhubung seri melalui elektrolit konduktif yang berisi anion dan kation.,Indonesian
Memiliki sifat egois dan manja.,Indonesian
"Munculnya banyak spam yang bukan dari spammers dikarenakan pembuat perangkat perusak, spammers, dan penipu keuangan belajar satu sama lain sehingga memungkinkan mereka membentuk berbagai jenis kerja sama.",Indonesian
Bad terletak di Taman Alam Frankenwald.,Indonesian
"Empat puluh roket diluncurkan, tiga gagal.",Indonesian
"Enam setengah jam setelah torpedo tersebut mengenainya, sebuah ledakan kejut di dalam Taihou memicu ledakan lebih besar dari gas yang sudah menyebar tersebut.",Indonesian
Kemenangan David membolehkan perluasan kekuasaan atas kawasan yang lebih jauh dari bagian Kerajaannya.,Indonesian
"Namun, setelah orang kiri kalah di Perang Saudara Yunani, peringatan umum atas lokasi-lokasi yang berperan dalam Resistensi Yunani dilarang.",Indonesian
"Sebagai anggota Partai Pribumi Bersatu Malaysia, Hamzah terpilih sebagai Sekretaris Jenderal partai tersebut sejak 26 Maret 2020 menggantikan Marzuki Yahya setelah dipecat dari BERSATU sekaligus bagi koalisi PN sejak 7 Agustus 2020.",Indonesian
"Walaupun begitu, Bpk Biswas tidak puas.",Indonesian
"Dengan pemrograman ulang seperti itu, pesawat akan melakukan belokan tajam dengan sudut halus sekitar 20 derajat dan penumpangnya akan merasa biasa-biasa saja.",Indonesian
"Sekolah ini menawarkan tujuh area studi yang dilengkapi dengan komputer dan alat bantu modern, dengan kelas terpisah untuk wanita dan anak-anak belajar Alquran.",Indonesian
"Anak pertama Suwarokum Ridwan Bogra, B.Eng. yang berprofesi sebagai insinyur pertambangan lulusan Western Australia School of Mine dan berkarier di salah satu perusahaan ternama di dunia yaitu PT.",Indonesian
