text,language
lot kadang bahanene edi mahan se iye begadang,Alas
ni bukai rante dakhi awak ne belas kasihen kalak keri,Alas
langkah langkah ne khacang program kae besi pantas ne pal di gat bahan kegiaten,Alas
ketekhe kao biasene mengatukh jadwal khut waktu ketike leet mbue bahanen si hakhus ni bahanken ni suatu wakhi nahan,Alas
menukhut mu sendikhi kune pekhasaen mu tentang layanen aplikasi kami nde,Alas
"mrnukhutmu kae sampah hakhus ni kelola, cube kelasken",Alas
"te ku inget hal si Mahan aku lucu,Edi me senang ate ku pe,misalne kejadian lucu e bage aku Jember ni jeme tekhem,aku batuk tapi batu mekahak eee,lucu kalihen kukap",Alas
ni pukul segere tambur angkaten khase ne tenggelam tanoh daraten tambur mesare berbilang langkah-langkah ni ayun hulu balang,Alas
iye baik jeme ne tekhus pot mecekhite kae v khuta aku,Alas
menukhutmu ketekhe kabakh kekhine imbangmu sendahnde,Alas
kae plin si kao benci tentang menjdi jeme bekhu hut nak ki,Alas
melelo khut imbang ni tekhuh hangat matewakhi,Alas
"malot lot tekhus tekhang antakhe pasangen,buali pasangen khut hianati pasangen",Alas
"mahani khumah,nokokh mpus atau jume nukokh motokh",Alas
dendam kesumat habis go sudah berkesan lame made me paedah,Alas
cakhe indobesia menjadi negare maju ielah mendidik peserta didik untuk khajin belajakh,Alas
"khintangen nggeluh ni mase sendah bage kemiskinen,nikakheneken buene masakhakat si menganggukh mlt mebahanen",Alas
"biase ne hal si Mahan aku nyesal biase ne manyangkut cekhok ku,saat aku mecekhok tapi cekhok ku Mahan Kalak sakit ate,Edi me khoh penyesalen ku pe,khase Mak taboh PE khoh ni Bagas ate ku",Alas
kune cakhe mu bantu kalak kane ndak mahan ye bales se,Alas
cekhiteken kae me naelem kas ne aku lauaken pas oye lau pagi neu kau lah di pah i jasn ns,Alas
Begedi kanda mu empu nye tafsir Bertatah intan bage ni sisir Ni bagas sorge malikul bahri Pakenen megare demi kian peri,Alas
malet ku toh teh kae si ko pertanyakan malet paham aku,Alas
te get ate ku mejile kidah khupe ne me get ate ku,Alas
galang-galang pelin ni khumah khut bekhes bekhes khumah,Alas
cinte khut kasih sayang mamak ku si berperan ni bagas geluh ku,Alas
"mecekhite,trus ajakhi nggek""belajakh membace",Alas
ketkhe cakhe ne kau memutuske kae si akan kau tukokh untuk nemu ni pangan,Alas
"kae pengalamen tebaik si penah kao alami saat menginjungi kas wisata, cube jelasken?",Alas
kebiasaen budaye pekojeken biasene let acakhe belaga bujang mekhidang khut masuh pikhing,Alas
"untuk sendah nde aku Mak penah nge me pengalamen mesan tiket Jenis transportasi,sebab mange penah aku luakh daekhah,te NGO lot aku mesan Edi pagi,ku cekhite Ken bamu",Alas
buesu kidah salah ni duniende pe misalne dang pos poto gat mate hospot,Alas
kelebihen ne bosih kas ne taboh gakham bakhang si nagat gakhami,Alas
wari de jum'at ketike ne itu ni bunuh mate pule ni situ mendalan hulu balang gagah berani mendapet ken lela bestari,Alas
hp ku adalah nyawe ku aku mlt nemu geluh de mlt me hp,Alas
pokhsah ni ate made we wayangen,Alas
se dak nemu ne tukokh pake sen kesehaten khut kebahagiaen,Alas
"kae plin keputusen si kau bahan khut kalak lain, kae naleme mahani tanggapen mecekhok khut kumpul,e",Alas
cekhiteken tentang kalak si memiliki dampak signifika,Alas
pendapet ku Mase si akan khoh iyelah kehidupen nde lebih membaik dakhi sendah,Alas
dengan cakhe lappi dape si medebu dan basuhi nampang- nampang,Alas
"khumah ndatas, pake atap sahung dinding ne papan pake tangge untuk nangkih dan tukhung",Alas
"sipat ku malet Putut khut Kalak,mudah imbang pakat",Alas
khayak ne tradisi-tradisi sinilakukan ketike let acara tertentu,Alas
khut ise ide positif atau ide me menfaat Ken kas mebaha,Alas
ne saat mendapatke sen,Alas
"aku anak sangat baik,patuh mekhang tue,dak penah melawan me khang tue",Alas
kae pelin bagien si terbaik pedalanen libukhen mu,Alas
cekhite ken sebuah pengalamen ni dape kamu belajakh suatu pelajakhen bekhage ni bagas geluh mu,Alas
tekhe cakhe mu menyelesaiken masalah ni kehidupen mu,Alas
Ate ku gundah bandingen larang kadang pe musuh khoh menyerang dape nari kin khoh ne itu kabar ken segere supaye tentu,Alas
"de laus luakh daekhah atau v mekhanto mejile pekhasat,ukhok Sitok buet ate Kalak Maso ikuti jeme sifat dak Mende e",Alas
cakhe melupeken kesedihan yaedi dengan cakhe berbaukh khut jeme ntekhem ulang menyendikhi lakuken kegiatan si positif sehingge dapet Mahan kite lupe khut masalah kite si lot,Alas
tenoklogi ni mase depan pastinkhoh cangihne mungkin kekhine pakek robot,Alas
cekhiteken tentang tokoh sejakhah si sanget kontkhopersialne khut ketekhe cakhemu ngatose?,Alas
kae pelin hal si kau bahani de kau mahan atukhen ni khumahmu sendikhi?,Alas
buet medem langsung bekhes bekhes khumah,Alas
 lalu ni makamken sokhte kenduri,Alas
si paling petame kite lebih dulu untuk menyikhan lebe bakhu kite pupuk atau pe kite bosih khumput ne,Alas
kae plin si bahan kau mekhase ni cinte i,Alas
malet kae pe ku toh masi huwe su pertanyaan,Alas
kene kae Kao lebih memilih untuk mengguneken pikihenmu dakhi pade pekhoduk lain,Alas
mengganti oline setiap bulan,Alas
kau pecaye takdir atau manusie ngendaliken dikhi sendikhi?,Alas
"mbue, khidi khut mek wak ku ni lawe alas, khaun2 ndape2, sante2 be khumah ninik",Alas
karakter ku begedi me mebelin just kite tampan tule pokok ne,Alas
kakhene Edi pekhlu untuk Mase depan dan kewajiben bagi setiap jeme,Alas
tergantung hobi kalak sebagien jeme malet hobi membace,Alas
", Pengulu Mude memahami te ni mai mebulan-bulan dekah ne khut kesabakhen te tekhus menekhus meusahe mekhayu bekhu dinam",Alas
kas nyaman aman tentekham suasane taboh bogoh,Alas
tanggung jawab laki khe belanje me bekhu kite ee ulang kite sakiti ye,Alas
kakhaktekh ku menjadi jeme baik kakhene aku kalem jemene,Alas
lebih jilenenen sen malet pot habis sikel kae pe taboh lot sen,Alas
cekhiteken pengalamen paling menyenangken si penah kenin alami bagas geluh nin,Alas
"tari ndukhung sebuah takhi tradisional ni masyarakat alas, kutacane kabupaten aceh tenggara",Alas
"kakhene kidah cekhite imbang ku cadi ne penasakhen, ku pido gelakh aplikasi ne dan ni kirim",Alas
kau mal aku nde kae nelem aku tidak aku pe dak gei ksu nage ku pagi laus pldaoe oeg kaueh jau,Alas
kae pendapetenmu tenamtang kau si treni sendah ende?,Alas
waktu bene sen ku kakhene malet kugeken cekhok side pul edi bene gat sen ku,Alas
laskar medalan mebilang langkah mengiringi sultan raje yang gagah langkah ni angkat bersama en kane khase qiamad bagas dunie de,Alas
sesue hak ne kakhene kewajiben ne pe luakh biase belin ne,Alas
kune menukhut mu tentang hak bekhu ni bagas khumah tangge ne,Alas
ise nale pagi ken isi nurake,Alas
hal si nangat aku lakuken ni geluhku ielah mbah khangtue ku me mekah edi me si ku nangatti diye akhi,Alas
kakhene mbue su pikhekhen menyebab Ken jatuh ne gile,Alas
" Sang amek tangis te mencube mekhayu lakine kane ucapen laki ne nemu ni takhik balik te malet sukhung ni cakheken menginget Si Layakh endak sangub menahan sekalak dikhi ni deleng malet bantuen ise pe, namun sang khaje tetap pade pendikhien ne kane mengasing ken sang anak se mate wayang me deleng belantakhe",Alas
menukhut ku lebih mejile ibukota ni Jakarta Dhie sebhab pakhas ngidhah se pe let ni Hadi monumen Monas di nakhik pekhhatien Kalak si khooh,Alas
kae pelin kualitas seokhang pemimpin khumah tangge si hebat,Alas
"jike aku nulis sebuah buku, aku cekhiteken kisah cinte ato pekhaseen ku tebeken Kalak",Alas
"enoo, te Edi maso tanyak jelas taboh lah pepe ne kau no",Alas
makanen khang agat gat ku bukai kutasak i kekhine menue gat,Alas
" de ni kacakhi, ni jagai, ni pangekhi",Alas
"mebue kenangen ku si mahan aku bahagie, sangkingken bue ne malet te cekhite ken aku buah",Alas
"sehat, bahagie me pokok ne, tetap bersyukur",Alas
mahani segale ulah tanpa let sukhuhen dakhi jeme,Alas
 pitu wakhi pitu bongi dekah ne untuk soh me singkil si tading ni pesisikh,Alas
buesene kadang kadangpe gat uwas atene putus cinte ataupe dang galau munking kene musibah edi mahanse iye luakhen lawe mate,Alas
"cakhe belajakh sesuatu mebue cakhe ne,te aku biase ne ku gakhami informasi ne mengenai si ku bahas eee,Kase lebih ukhok aku tule,gedi me kekikhe",Alas
ketekhe cakhe kenin ketike cek imel atau sms kane mlet telewati,Alas
manis kadang pepelin tembohen edi me si kusukai iye akhi,Alas
ken penjerat muhammad ali hanafiah sengkire dak mate gotading payah,Alas
umar ni pancung pade mase ne pedang jenawi ni putok kene kalak si ngidah pe gemetar tulang tewas me lebe jangki terbilang,Alas
nemu kao kao cekhiteken pekhbedaen khut pekhsameen antakhe budaye komunitas mu sendikhi khut budaye kelompok jeme si,Alas
bage Kalak mangan dope kidah ngidah Kao no pekhulahen bage tai,Alas
Edi pokhlu due due ne kakhene kasih sayang khut sen pekhlu,Alas
katike si ku hakhapken e malet sesuai tekhajadi bage kenyate en,Alas
yaedi dengan dukungan khang tue pantang menyekhah melakuken hal positif dan tekhus belajakh,Alas
"pas Mase go kuliah mekhamah khut laki ku sendah,selame khut ye ndauh mekhubah ne aku",Alas
ni takdir ken allah tuhan yang satu untung ku enggo memang demikian,Alas
tergantung kesalahen ne se misal masalah cut mu kite maaf ken,Alas
kae kae pelin bagirn tekhbukhukmu ni bagas pekhjalanenmu sendah ende,Alas
khe mangan telu wakhi sekali pul edi khidi ken telu wakhi sekali kane,Alas
terkadang berfikir adalah hal si paling membosan ken,Alas
kenangan kae plin si Kao paling mekesan bagi mu,Alas
"maso bue cengok ngut jeme ne, biase plin, tegur ie",Alas
"lingkungen ku,hp,khut kas ku sekolah,sebhab lain kas lain Kane pelajakhen si ku dhapet",Alas
cekhiteken kune cakhene bahasa nemu menyatuken kite,Alas
menyapa imbang-imbang dengan khamah khut penuh pekhasaan,Alas
"hakhge ne mukhah bakhang ne segar, bue pilihen",Alas
"kakhenen di ajak keluakhge jadi aku khut, kalo ndak mengas amek ku",Alas
kakhene ie bahagie khut imbang ne di Kampus,Alas
"perbaikin dikhi tutukh kate,  bahase khut keperibadien kite sewakhi-wakhi",Alas
 soh me alal rasul johari,Alas
"Menurut kamu, Pelajakhen kae si paling megune ni sekolah dan kae sebabne?",Alas
kuning kane iye imut mania sakit imutkne kadang emosi kite gat,Alas
selengi plin de atone cekhoi iye dan cikhemi plin,Alas
"khidi mangan sembahyang,mekhaton Sitok gekhok badan",Alas
kakhene lucu khami kap ne tingkah kalak e kase tawe,Alas
 edi kase sendah jage lah anak te mejile,Alas
menukhut ku cakhe ne melestari Ken ne pakek bahasa alas atau daerah kite,Alas
pekhubahen teknologi dakhi si die soh sendah,Alas
sultan pe tangis ter sedu-sedu,Alas
enggo senang pule khase ateku kalak bordad membuaet warte ampun lah patik mahkote ratu fatik pohon ken supeye ne tentu,Alas
kakhene negakhe ne berlandasken hukum-hukum khut pekhatukhen khut terjamin ne keadilen bagi selukhuh khakyat Indonesia,Alas
"cekhiteken tentang panganen atope minumen khusus paling nemu dapet kendin,jumpeken ni daekhakh ato negakhe kendin",Alas
"kakhene Lebe mebue su tingkah laku ne si mlt jelas,Mahan pening Takal Hamin pe",Alas
kakhenne ingin kite bage Kalak eee ukhok kite Bagas melakuken kae v,Alas
ketekhe pekhubahen iklim memengakhuhi pemanasen global ende,Alas
sesuatu si dapet menghentiken aku ielah kalak e mempengakhuhi ku,Alas
si pastine bahagia bangge khut senang  dan Kane mekhase pantas mendapatken edi,Alas
Perang baginde sangat menjadi bage ne mancung batang keladi bage hari mo logat ne garang,Alas
hakikat ne trus made suatu hambe yang hine mido ken bantu ya ilahi rabbi tuhan hadrat tulung safa'at dengen qudrat,Alas
menjajah Indonesia tanam paksa yang membuat Indonesia menjadi tekhtindas,Alas
"inget plin tuhan ,sembayang,bue jikir Kane ulang biakh Kane dak biakh",Alas
seorang suami nggo sehakhus ne membari nafkah untukh keluarge ne,Alas
dharoh ne bage lawe lauten,Alas
"cekhiteken mengenai tekhadisi, kebiasaen atope adat budaye si kao toh atope si kao get i",Alas
yaedi tentang wanita muslimah si ngeluh sedekhane,Alas
cekhite ken kune penyebab gat nemu tertukakh budaya dan globalisasi ni daerah mu,Alas
Mak e ku baik pokok ne Mak e ku me paling baik kukap kae v ningku the side,Alas
hakhus gati gati kite ulang ulang karya kite e kase jadi karya terbaik ye,Alas
kene kae kau malet get/malet get kopi,Alas
"petame tame babe me bengkel, gancihi dine servisye, basuh karbu latarne pul edi dosmer de cemak",Alas
"tong mekesah tekhatukh Soh sendah pe Alhamdulillah,maso ndauh khase sukukh te mekesah ,mekidhep khut megekhok nde pe sukukh kukap tong",Alas
"malet ku toh kade pe da bg, maso gedi tanyak",Alas
kae gat kao mendidikasiken waktumu untuk suatu hal nahan,Alas
"pikheken positif,  pebue harte,  khajin belajakh,  ulang aombong",Alas
"nukhut khut khang tue,malet nyusah Ken khang tur",Alas
ketekeh cakhe kao membedeken kualitas sadek bakahng bakhang edi?,Alas
jelaskhen nimu inginkhen jadi jeme si bage kae,Alas
bekhhakhap dapat menjalani hakhus bahagie khut bekhhasil,Alas
malet kae pe ku toh nde maso buwe au pertanyaan,Alas
"aku ingin terkhenal jadi kalak sukses, bagas hal berbisnia, supaye keluarge ku bangga khut aku",Alas
pekhan kolonialisme khut imperialisme bagas membentuk sejakhah daekhah atau v negara anda ielah,Alas
zenab pulegelar ne nyate,Alas
tukang khane (tokoh adat) di bekali dengan kampil mekhisi sabhungen silime,Alas
Dengan mekhaselen se be lebe bakhe udi aka menjadi kesukaan kite dii,Alas
"de kami khang alas nde mbue hibukhen kami, bage kalak main kibot, nakhi nakhi khut mbue tong lain ne",Alas
bahan Kalak fisik ne ulang bahan Kalak mele ye lot ate ne mesui kap ne de mele Ken ye,Alas
Kalak si plin plan khut sombong iye si mekhase paling bayak,Alas
bahase khut budaye ne si mekhagam khut alam ne mejile,Alas
te let diskon ato pe peromo mukha khegine mekhuntung kiteh nukokh se,Alas
mbue pengalamen ku de masa edi tapi malet nange ku inget,Alas
pucuk ne soh be awan putih patik megeken heran mengalih mungkin negeri sikel qiamat kayu bellin ne ter lalu amat,Alas
"malet peduli ie tentang sampah, malet idah ne",Alas
laus me mekah naik haji umroh edi si aku sangati mimpi,Alas
de cakhe ku mendapatken kerjaan me usahe Kane te cape khekhi ne keinginen ku,Alas
aku jeme ne jahat pepelin kene hukum ni sekolah,Alas
Mak kutoh aku sekolah v Mak kutoh tentang Edi kae sklh sklh plim,Alas
"membersihken setiap wakhi, basuh de let cemak sapu khumah",Alas
"jeme ne mende-mende, dalan cekhite ne sekhu, cerkhite ne nemu jadi pelajakhen geluh",Alas
Edi salah satu cakhe guru untuk Kane segan murid ne babe Kane ulang semena-mena murid khut iyee,Alas
 de sipat khang tue nate ne anak ne anak khu de nggo ndatas sekolah ne nate ne kawin khut kalak mepangkat,Alas
"kakhene mende tingkah laku ne, mende khupe ne",Alas
menukhutmu kae hal si paling ndak dewasa si pekhnah ni lakuken okhang tuemu,Alas
si bahan aku kesal Edi ketike imbang Ndak menepati janji khut iye bual khut aku,Alas
"buet gekhe,bahani bahanen khumah ,siap- laus  dan bace bismillah ketike siket bekhangkat",Alas
menjijiken menurut ku Kalak megende Ndak toh ne dose,Alas
dhari bagas telage api ie luakh ken,Alas
senang ate dak tekate cinteku go kau tekhime,Alas
"niwokh, taboh khase lawe ne khut isi ne, mende khasiat ne",Alas
aku hakhus jadi anak sukses tekhe pe cakhene Kane mu bahagie Ken khang tue,Alas
malet kade pe kane gedi gedi pelin me geluh nde,Alas
ketike bahanen bue tong mangge siap dan ketike mangge nemu bahagieken khang tue,Alas
mecekhite khut imbang sambil magan kuweh khut minum teh manis,Alas
"semangat ulang mengeluh ulang penah lemes harus semangat ulang pebual ulang pepelin lemes, harus khajin displin dan kite ulang penah melawan me atasen kite harua senakhen bahani tugas kite dan kite harus memotivasi dikhi sendikhi",Alas
te pilihen ku bekhagi sekhasi bangku te produk lain ne me malet tentu,Alas
ni perikse istana jauh dan jarak,Alas
Malet kutoh da karene aku mange mebahan de ngo mungkin ngo kutoh ketre,Alas
yaedi sangat sempukhne sehingge Mahan ngeluhnde bekhkecukupen,Alas
kalak menyongsong enggolah bubar,Alas
biase ne khayak sen bakhu senang aku edi yuh sedap ne,Alas
"Se enggo mekhumukh lebih kukhang lebih waluh belas tahun, kegantengen Si Layakh semakin jelas ni banding ken khut pemude-pemude lain ne ni tanoh Alas edi",Alas
lakhi lakhi khut imbang imbang ,Alas
cekhiteken pengalaman ndu pada wakhi nde,Alas
de go jadwal ne mengket langsung mebahan,Alas
kae pelin si dapet kite pelajakhi dakhi sejarah si dapet membantu kite memahami permasalahan dan tantangan saat Ende?,Alas
"lucu ngase ne, edi bahan iye tetawe tah kae kadang idah ne",Alas
malet paham aku edi kae konflik dalam membentuk sejarah,Alas
"bahagie lah,sebab Edi gelakh ne ni anggap sebagai imbang atau v ni hagai",Alas
"cekhiteken tentang gambakhen iklim dakhi sadek budaye, sosial, atope politik dakhi pade duatu pekhiode tekhtentu ni bagas sejakhah?",Alas
Kene tading ken dak ni peduli Ken malet Kene peduli ken,Alas
malet penah kami ngikuti adat khut budaye kalak,Alas
babe sen ne khe Ken me tukang kede pilih menu makanen ne,Alas
biase plin ulang gat sekhiusu kane medalan kekhine,Alas
"kae plin si paling kau nagat khut pasangen mu, nagat aku keliling khut iye, dunie nde tekhase pung kami due kalak",Alas
Dengan cakhe sungguh²kune kase aku sukses membahagieken okhang tue ku,Alas
"khang tue si memelakhe kite cut akhi,Soh belin",Alas
dengan cara memberinya makan khut sehat jadmani dan rohani,Alas
"menukhut ku LGBT ee tekhmasuk pekhubaten si bukhuk ni ajakhen islam, pekhubaten si paling kotokh khut menjijiken",Alas
"cakhe ne khajin belajakh, disiplin, ulang bandel dan ge ken cekhok khang tue",Alas
kakhene te gat peluah doom pe dunie noe isi ne sampah,Alas
bahagie te lo imbang,Alas
baul yang akan kau lakukan pisah sambut tahun berapa lama kemudian ia kembali,Alas
edi meda de masalah politik kandu tanye ken malet ku toh,Alas
"kakhene mbuwe en jeme males bukai buke, malet ngin ne belajakh",Alas
aku oe oit nge gedu oe ukhok e dan jage itik yang tidak nemi au daleyen pegaye yang tidak bisa lihat wajahnya,Alas
ngidah khak tue sedang kite ni ajakhi sejile ne,Alas
bage Sambo asli gat ku bahan model ne ku tambahi tule bage janda pirang si bage Kalak ee,Alas
